"category","open_data","restricted","id","downloads","likes","license","lastModified"
"eq_text","false","true","science-of-finetuning/ultrachat_200k_generated_llama3-2-1b-Instruct","17","0","UNKNOWN","2025-06-10T13:18:08.000Z"
"automation","false","true","vikp/code_instructions_filtered_7k","17","3","UNKNOWN","2023-08-29T17:15:26.000Z"
"eq_text","false","true","DipeshMPatel/EmpathyBully","16","1","UNKNOWN","2024-07-18T16:47:27.000Z"
"eq_text","false","true","SiliangZ/UltraChat_50k_Prompt_800k_zephyr_sft_generations","16","0","UNKNOWN","2024-09-02T17:33:06.000Z"
"eq_text","false","true","YeungNLP/ultrachat_200k","16","2","UNKNOWN","2023-12-13T10:40:56.000Z"
"eq_text","false","true","cmeraki/ultrachat_hindi_seamless","16","1","cc-by-nc-4.0","2024-01-04T04:48:47.000Z"
"eq_text","false","true","cornfieldrm/sft-ultrachat_1468K","16","1","UNKNOWN","2024-04-26T01:33:03.000Z"
"eq_text","false","true","habanoz/openassistant-guanaco-chat-format","16","1","UNKNOWN","2023-12-14T08:47:14.000Z"
"automation","false","true","interstellarninja/hermes_salesforce_apigen_tool_use","16","1","UNKNOWN","2025-06-25T14:08:09.000Z"
"automation","false","true","interstellarninja/toolace_hermes_tool_use","16","3","UNKNOWN","2025-06-23T13:08:25.000Z"
"eq_text","true","false","mainkilora/ZharfaTech-OpenAssistant-Guanaco-Persian-Farsi","16","0","apache-2.0","2026-02-09T01:44:31.000Z"
"automation","true","false","metehan777/awesome-browser-use-prompts","16","4","mit","2025-03-24T20:14:29.000Z"
"automation","false","true","nadiamaqbool81/java_code_instructions_1.178k_alpaca","16","3","llama2","2023-09-04T14:00:26.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_dfurman__falcon-40b-openassistant-peft","16","0","UNKNOWN","2023-10-28T23:00:03.000Z"
"automation","false","true","AmberJin4526/tool-use-finetuning","15","0","UNKNOWN","2026-02-01T23:09:29.000Z"
"automation","false","true","FleetAI/trajectories-tool_use-difficult-envs-splits","15","0","UNKNOWN","2026-02-20T11:35:05.000Z"
"automation","true","false","Shiveswarran/llm_instruction_code_v7","15","2","apache-2.0","2023-10-13T18:10:30.000Z"
"eq_text","false","true","attn-signs/alina-empathy","15","0","UNKNOWN","2025-08-05T07:59:47.000Z"
"eq_text","false","true","iamketan25/open-assistant-instructions","15","6","UNKNOWN","2023-04-25T17:42:38.000Z"
"eq_text","false","true","jianchen0311/ultrachat_sharegpt_regen","15","0","UNKNOWN","2026-01-24T21:34:03.000Z"
"eq_text","false","true","latam-gpt/es-ultrachat","15","2","UNKNOWN","2025-01-21T14:37:41.000Z"
"eq_text","false","true","nm-testing/ultrachat_gpt_oss_20b_hidden_states","15","0","UNKNOWN","2026-02-26T16:29:48.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__llama2-13b-orca-8k-3319","15","0","UNKNOWN","2023-10-19T09:37:18.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-pre-v8-12.5k-steps","15","0","UNKNOWN","2023-12-01T14:11:05.000Z"
"automation","false","true","red1xe/code_instructions_3K","15","1","openrail","2023-08-02T12:24:01.000Z"
"eq_text","true","false","wwbproj/empathy_distress_lexica","15","0","mit","2025-11-19T16:18:24.000Z"
"eq_text","false","true","Aditya149/ultrachat","14","1","UNKNOWN","2024-02-29T05:07:00.000Z"
"eq_text","true","false","ChuGyouk/HFH4_ultrachat_200k_ko","14","4","mit","2024-09-02T06:04:26.000Z"
"eq_text","false","true","Keeby-smilyai/H4-ultrachat-jsonl","14","1","UNKNOWN","2025-10-14T21:56:44.000Z"
"eq_text","false","true","Mr-Vicky-01/ultrachat_200k_1024T","14","0","UNKNOWN","2024-11-22T20:36:54.000Z"
"eq_text","false","true","Na0s/sft-ready-HuggingFaceH4-ultrachat-200k","14","0","UNKNOWN","2024-08-29T18:53:14.000Z"
"eq_text","true","false","hamuz/UltraChatTR_50k","14","0","mit","2025-10-16T09:33:55.000Z"
"automation","false","true","kranthigv/code_instructions_122k_alpaca_style_standardized","14","0","UNKNOWN","2023-08-18T20:05:12.000Z"
"eq_text","true","false","mikeriess/OpenAssistant2-DA","14","4","apache-2.0","2024-04-03T09:18:54.000Z"
"automation","false","true","nadiamaqbool81/java_code_instructions_1k_alpaca","14","0","llama2","2023-09-04T11:51:26.000Z"
"eq_text","false","true","notrichardren/ultrachat_piglatin_test_processed","14","0","UNKNOWN","2024-05-15T15:00:50.000Z"
"eq_text","false","true","shiv96/convsersations_emotion_empathy_large","14","0","UNKNOWN","2025-12-15T03:14:17.000Z"
"eq_text","false","true","youjunhyeok/mental_health_counseling_conversations_ko","14","2","openrail","2024-05-23T04:19:16.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_1_alpaca","13","1","UNKNOWN","2023-10-23T20:48:02.000Z"
"other","false","true","Adeyori/empathetic_dialogues","13","0","cc-by-nc-4.0","2026-01-19T20:43:16.000Z"
"automation","false","true","Akicou/Merged-Tool-Use-Small-7500","13","0","UNKNOWN","2025-09-07T15:37:18.000Z"
"automation","true","false","AmanPriyanshu/tool-reasoning-sft-toolmind-web-qa-sft-tool-use-data-cleaned-rectified-5.2k","13","0","apache-2.0","2026-02-25T10:45:58.000Z"
"eq_text","false","true","BeardedMonster/ultrachat-cleaned","13","0","UNKNOWN","2025-12-02T13:17:51.000Z"
"eq_text","true","false","EQUES/japanese_ultrachat_6.6k","13","2","apache-2.0","2025-02-19T05:58:20.000Z"
"automation","false","true","Goekdeniz-Guelmez/Hermes-Reasoning-Tool-Use-MLX","13","0","UNKNOWN","2025-07-23T15:23:21.000Z"
"eq_text","false","true","GritLM/ultrachat","13","0","UNKNOWN","2024-01-22T18:57:59.000Z"
"automation","false","true","Mgmgrand420/Agent-Tool-Use-Dialogue-Open-Dataset","13","0","UNKNOWN","2026-01-24T00:14:10.000Z"
"eq_text","false","true","SUSTech/ultrachat_ppl","13","0","UNKNOWN","2024-01-02T06:53:59.000Z"
"eq_text","false","true","ThinkBeforeImitate/ultrachat_50k_first","13","0","UNKNOWN","2025-05-31T18:55:06.000Z"
"other","true","false","anezatra/empathetic-dialogues-sharegpt","13","0","apache-2.0","2025-11-20T10:16:46.000Z"
"eq_text","false","true","apurvagup/ultrachat_hindi_seamless","13","0","UNKNOWN","2024-01-03T14:13:46.000Z"
"eq_text","false","true","cheonkamjeong/empathy-four-rules-questions","13","0","UNKNOWN","2025-05-22T20:00:17.000Z"
"automation","false","true","duxx/code-instruction-turkish","13","1","UNKNOWN","2024-04-30T23:20:14.000Z"
"eq_text","false","true","empathy08/ZubV3","13","0","UNKNOWN","2024-04-21T22:51:30.000Z"
"eq_text","false","true","haoranli-ml/prolong-ultrachat-64K","13","0","UNKNOWN","2026-02-06T04:12:40.000Z"
"automation","true","false","hcho22/code_instructions_120k_alpaca_filtered","13","2","apache-2.0","2023-09-28T12:18:58.000Z"
"eq_text","false","true","herisan/mental_health_counseling_conversations","13","7","UNKNOWN","2024-01-09T16:28:26.000Z"
"automation","false","true","jean1/45k_python_code_chinese_instruction","13","4","UNKNOWN","2024-04-19T00:00:57.000Z"
"eq_text","false","true","lilacai/lilac-UltraChat-200k","13","0","UNKNOWN","2024-02-13T22:14:11.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__oasst-sft-4-pythia-12b-epoch-3.5","13","0","UNKNOWN","2023-10-22T03:00:47.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-sft-v8-rlhf-2k-steps","13","0","UNKNOWN","2023-10-18T20:38:53.000Z"
"eq_text","false","true","pkarypis/ultrachat_filtered_0.9","13","0","UNKNOWN","2023-12-29T04:24:43.000Z"
"eq_text","true","false","pourmand1376/OpenAssistant-oasst1-fa","13","0","apache-2.0","2023-08-19T11:52:39.000Z"
"automation","false","true","rogue-security/mcp-tool-use-quality-benchmark","13","3","UNKNOWN","2025-09-25T10:31:21.000Z"
"eq_text","false","true","tinisoft/formatted_openassistant_t","13","0","UNKNOWN","2025-01-13T15:24:09.000Z"
"automation","true","false","AmanPriyanshu/tool-reasoning-sft-toucan-1.5m-sft-tool-use-data-cleaned-rectified-333k","12","0","apache-2.0","2026-02-25T09:59:07.000Z"
"automation","false","true","Fahaam/tool-use-multiturn-reasoning-falcon","12","0","UNKNOWN","2025-11-19T10:16:30.000Z"
"eq_text","false","true","Felladrin/pretrain-mental-health-counseling-conversations","12","1","openrail","2024-01-23T21:49:49.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Prompts-StratifiedKFold-View-Patch-1","12","0","UNKNOWN","2025-06-30T01:22:47.000Z"
"eq_text","false","true","OctopusMode/empathy-finetune-dataset-messages","12","1","UNKNOWN","2025-08-10T04:55:28.000Z"
"eq_text","false","true","Summerxia03/openassistant-guanaco","12","0","UNKNOWN","2026-01-22T23:48:51.000Z"
"eq_text","false","true","TinyPixel/open-assistant","12","4","UNKNOWN","2023-12-17T12:43:37.000Z"
"automation","true","false","TokenBender/unnatural_code_instructions_20M_tokens_separate","12","4","apache-2.0","2023-09-05T15:08:52.000Z"
"automation","false","true","agicorp/python_code_instructions_18k_alpaca","12","1","UNKNOWN","2024-03-23T08:32:27.000Z"
"other","false","true","ashiyakatuka11/empathetic_dialogues_context","12","1","UNKNOWN","2023-05-23T11:03:56.000Z"
"eq_text","false","true","bilalahmadai/open_assistant_dataset_finetuned","12","1","UNKNOWN","2023-09-06T12:20:48.000Z"
"automation","false","true","deathbyknowledge/Dolci-Instruct-SFT-Tool-Use-Codemode","12","0","UNKNOWN","2025-12-03T09:42:28.000Z"
"eq_text","false","true","erfanzar/UltraChat-Matic","12","7","UNKNOWN","2024-01-06T10:23:35.000Z"
"eq_text","false","true","freud-sensei/empathy-dataset","12","0","other","2024-02-15T02:25:55.000Z"
"automation","false","true","guanaco/Tool_use","12","3","UNKNOWN","2023-04-02T10:10:47.000Z"
"automation","false","true","jacobmorrison/Dolci-Instruct-SFT-Tool-Use","12","0","UNKNOWN","2026-02-18T19:21:31.000Z"
"automation","false","true","jerry128/taubench-tool-calling-Qwen2.5-7B-Instruct-0.0_range_0-10_user-gpt-4o-llm_1116210635","12","0","UNKNOWN","2025-11-17T21:37:02.000Z"
"eq_text","true","false","mikeriess/OpenAssistant2-NB","12","4","apache-2.0","2024-04-04T20:14:48.000Z"
"automation","false","true","nadiamaqbool81/python_code_instructions_510_alpaca","12","0","llama2","2023-11-05T18:09:42.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__codellama-13b-oasst-sft-v10","12","0","UNKNOWN","2023-10-15T06:23:56.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__llama2-70b-oasst-sft-v10","12","0","UNKNOWN","2023-10-17T04:40:48.000Z"
"automation","false","true","phuhuyqhqb/code_instructions_languages","12","0","UNKNOWN","2026-01-23T04:09:20.000Z"
"eq_text","false","true","rishiraj/ultrachat_200k","12","1","UNKNOWN","2023-11-14T13:40:27.000Z"
"eq_text","true","false","tcabanski/mental_health_counseling_conversations_rated","12","1","mit","2024-11-24T07:52:30.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_1_alpaca","11","2","UNKNOWN","2023-10-23T16:49:55.000Z"
"automation","false","true","ArashMarandi/python_code_instructions_18k_alpaca","11","0","UNKNOWN","2024-09-16T10:03:06.000Z"
"automation","true","false","ClarusC64/ai-tool-use-boundary-coherence-risk-v0.1","11","0","mit","2026-02-16T12:40:23.000Z"
"automation","false","true","FleetAI/trajectories-tool_use-difficult-envs-raw","11","0","UNKNOWN","2026-02-20T11:35:17.000Z"
"automation","false","true","HydraLM/code_instructions_122k_alpaca_style_standardized","11","1","UNKNOWN","2023-08-18T20:06:08.000Z"
"automation","false","true","Rhombus18/53M-Token-Instruction-Code-QA-Dataset","11","0","UNKNOWN","2025-08-25T06:23:11.000Z"
"eq_text","false","true","allenai/openassistant-guanaco-reformatted","11","2","UNKNOWN","2024-07-15T17:32:43.000Z"
"eq_text","false","true","awilliamson/wholism-empathy","11","1","UNKNOWN","2023-12-19T23:26:02.000Z"
"automation","true","false","dlface/code_instructions_120k_alpaca_stepbystep","11","1","apache-2.0","2024-05-20T13:23:07.000Z"
"automation","false","true","eitanturok/tool-use-v0","11","0","UNKNOWN","2024-05-22T20:08:17.000Z"
"automation","false","true","eitanturok/tool-use-v1","11","1","UNKNOWN","2024-05-22T21:38:46.000Z"
"eq_text","true","false","empathyai/books-intent-dataset","11","2","cc0-1.0","2025-05-07T12:04:36.000Z"
"eq_text","true","false","empathyai/books-ner-dataset-categories","11","1","cc0-1.0","2025-05-26T08:11:02.000Z"
"automation","false","true","interstellarninja/interleaved_tool_use_reasoning","11","1","UNKNOWN","2025-07-02T05:44:49.000Z"
"automation","false","true","mesolitica/translated-unnatural_code_instructions_20M","11","0","UNKNOWN","2023-10-17T14:04:29.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_scale_up_code_base_gemini_length_1K","11","0","UNKNOWN","2025-03-07T20:21:56.000Z"
"automation","true","false","mrbesher/python-code-instructions-18k-alpaca-tr","11","0","mit","2026-02-25T23:23:41.000Z"
"eq_text","false","true","msilich/test-openassistant-guanaco","11","0","UNKNOWN","2023-09-03T07:14:25.000Z"
"eq_text","false","true","mychen76/small_openassistant-guanaco","11","1","UNKNOWN","2023-07-26T09:16:19.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_Monero__WizardLM-13b-OpenAssistant-Uncensored","11","0","UNKNOWN","2023-10-18T15:11:05.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__llama2-13b-megacode2-oasst","11","0","UNKNOWN","2023-10-22T00:14:58.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_TheBloke__OpenAssistant-SFT-7-Llama-30B-HF","11","0","UNKNOWN","2023-10-18T12:35:00.000Z"
"eq_text","false","true","open-llm-leaderboard/OpenAssistant__oasst-sft-1-pythia-12b-details","11","0","UNKNOWN","2025-02-13T11:42:53.000Z"
"eq_text","false","true","syeddula/empathy_scores","11","0","cc-by-nd-4.0","2025-03-31T23:21:15.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_12_std","10","0","UNKNOWN","2023-10-23T17:34:55.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_4_alpaca","10","1","UNKNOWN","2023-10-23T20:51:44.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_5_std","10","0","UNKNOWN","2023-10-23T20:52:51.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_7_std","10","0","UNKNOWN","2023-10-23T20:55:12.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_8_alpaca","10","1","UNKNOWN","2023-10-23T20:56:28.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_9","10","0","UNKNOWN","2023-10-23T20:57:49.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_0","10","0","UNKNOWN","2023-10-23T16:49:36.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_2","10","1","UNKNOWN","2023-10-23T16:50:19.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_2_alpaca","10","1","UNKNOWN","2023-10-23T16:50:17.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_4_alpaca","10","1","UNKNOWN","2023-10-23T16:51:02.000Z"
"automation","true","false","AmanPriyanshu/tool-reasoning-sft-browsing-sft-tool-use-data-cleaned-rectified","10","0","mit","2026-03-03T20:23:21.000Z"
"automation","false","true","FleetAI/trajectories-thinking-tools-tool_use-difficult-envs-splits","10","0","UNKNOWN","2026-03-01T12:11:23.000Z"
"other","false","true","Hemanth5353/empathetic_dialogues","10","0","cc-by-nc-4.0","2025-12-07T05:44:36.000Z"
"automation","false","true","HueyWoo/tutorial-tool-use-finetuning","10","1","UNKNOWN","2025-09-25T12:00:51.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Prompts-StratifiedKFold","10","0","UNKNOWN","2025-06-26T03:52:13.000Z"
"automation","false","true","JackyZhuo/STEM_code_with_instructions_v3","10","0","UNKNOWN","2025-08-15T06:03:05.000Z"
"automation","false","true","JackyZhuo/STEM_code_with_instructions_v4","10","0","UNKNOWN","2025-08-16T08:56:01.000Z"
"other","false","true","Jithendra-k/EmpatheticDialogues","10","0","UNKNOWN","2024-11-16T07:13:03.000Z"
"automation","false","true","MMTool/Tooluse","10","1","UNKNOWN","2025-10-20T12:36:04.000Z"
"automation","false","true","Mgmgrand420/code_instructions","10","0","openrail","2026-01-23T23:37:05.000Z"
"automation","false","true","Na0s/sft-ready-iamtarun-python-code-instructions-18k-alpaca","10","0","UNKNOWN","2024-08-27T13:43:38.000Z"
"eq_text","true","false","Ttimofeyka/empathy_16k_sharegpt","10","3","apache-2.0","2025-05-15T16:51:21.000Z"
"eq_text","false","true","celsowm/openassistant-llama-style-pt-br","10","0","UNKNOWN","2023-11-20T21:06:08.000Z"
"eq_text","false","true","elliotthwang/openassistant-guanaco-chinese_1k","10","0","UNKNOWN","2025-04-19T09:59:29.000Z"
"eq_text","true","false","empathyai/books-ner-dataset","10","2","cc0-1.0","2025-04-23T10:47:42.000Z"
"automation","false","true","interstellarninja/hermes_interleaved_reasoning_tool_use","10","7","UNKNOWN","2025-06-30T05:48:53.000Z"
"automation","false","true","mesolitica/jawi-code-instructions","10","1","UNKNOWN","2025-01-04T12:41:56.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_gemini_length_code","10","0","UNKNOWN","2025-02-14T16:25:48.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_gemini_length_code_cheat","10","0","UNKNOWN","2025-02-15T21:15:20.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_gemini_length_seed_data_code_w_openthoughts","10","0","UNKNOWN","2025-02-17T21:45:11.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_scale_up_code_base_gemini_length","10","0","UNKNOWN","2025-03-03T18:53:16.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-sft-v8-7k-steps","10","0","UNKNOWN","2023-10-15T22:42:23.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__stablelm-7b-sft-v7-epoch-3","10","0","UNKNOWN","2023-10-13T03:23:37.000Z"
"eq_text","false","true","prognosis/cardio_qanda_openassistant","10","0","UNKNOWN","2023-07-14T06:31:16.000Z"
"automation","false","true","pythonist/code_instruction_alpaca_kkm","10","0","UNKNOWN","2024-03-10T04:10:10.000Z"
"automation","true","false","quotientai/mcp-tool-use-eval","10","1","apache-2.0","2025-10-03T04:41:43.000Z"
"automation","false","true","sunildkumar/digit-recognition-tool-use-r1","10","0","UNKNOWN","2025-03-21T19:36:17.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_0","9","0","UNKNOWN","2023-10-23T20:46:58.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_10","9","0","UNKNOWN","2023-10-23T17:32:48.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_13","9","0","UNKNOWN","2023-10-23T17:36:13.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_13_std","9","0","UNKNOWN","2023-10-23T17:36:06.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_14","9","0","UNKNOWN","2023-10-23T17:37:22.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_14_std","9","0","UNKNOWN","2023-10-23T17:37:15.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_15_std","9","0","UNKNOWN","2023-10-23T17:38:22.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_16_std","9","0","UNKNOWN","2023-10-23T17:39:31.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_18","9","0","UNKNOWN","2023-10-23T17:41:54.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_18_std","9","0","UNKNOWN","2023-10-23T17:41:47.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_19_std","9","0","UNKNOWN","2023-10-23T17:42:57.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_1_std","9","0","UNKNOWN","2023-10-23T20:47:56.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_2_alpaca","9","1","UNKNOWN","2023-10-23T20:49:17.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_3","9","0","UNKNOWN","2023-10-23T20:50:38.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_5","9","0","UNKNOWN","2023-10-23T20:53:04.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_8","9","0","UNKNOWN","2023-10-23T20:56:35.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_9_std","9","0","UNKNOWN","2023-10-23T20:57:34.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_0_std","9","0","UNKNOWN","2023-10-23T16:49:30.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_1","9","0","UNKNOWN","2023-10-23T16:49:57.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_1_std","9","0","UNKNOWN","2023-10-23T16:49:51.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_2_std","9","1","UNKNOWN","2023-10-23T16:50:14.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_3","9","0","UNKNOWN","2023-10-23T16:50:42.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_3_alpaca","9","2","UNKNOWN","2023-10-23T16:50:40.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_3_std","9","0","UNKNOWN","2023-10-23T16:50:37.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_4_std","9","0","UNKNOWN","2023-10-23T16:50:59.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_5","9","0","UNKNOWN","2023-10-23T16:51:27.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_5_std","9","0","UNKNOWN","2023-10-23T16:51:21.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_6_std","9","0","UNKNOWN","2023-10-23T16:51:42.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_7_std","9","0","UNKNOWN","2023-10-23T16:52:03.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_8","9","0","UNKNOWN","2023-10-23T16:52:31.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_8_std","9","0","UNKNOWN","2023-10-23T16:52:24.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_9","9","0","UNKNOWN","2023-10-23T16:52:53.000Z"
"eq_text","true","false","Anonymous-EmpathyAI/300-samples-cof-ref","9","0","apache-2.0","2025-07-26T13:08:36.000Z"
"eq_text","false","true","DipeshMPatel/updated2-EmpathyBully","9","0","UNKNOWN","2024-07-18T19:15:46.000Z"
"eq_text","false","true","EmpathyFirstMedia/algolia","9","0","UNKNOWN","2023-08-30T04:10:46.000Z"
"automation","false","true","Facepalm0/formatted_python_code_instructions_18k_alpaca_train","9","0","UNKNOWN","2024-06-12T06:18:12.000Z"
"automation","false","true","FleetAI/trajectories_thinking-tool_use-difficult-envs-raw","9","0","UNKNOWN","2026-02-24T04:16:49.000Z"
"automation","false","true","FleetAI/trajectories_thinking-tool_use-difficult-envs-splits","9","0","UNKNOWN","2026-02-24T04:16:43.000Z"
"eq_text","false","true","Flowerly/Empathy_data","9","0","UNKNOWN","2025-06-04T10:04:44.000Z"
"eq_text","false","true","MaggiePai/mental_health_counseling_conversations","9","2","openrail","2024-04-12T17:50:58.000Z"
"eq_text","true","false","RainerGa/openassistant-guanaco-de","9","1","apache-2.0","2023-07-22T08:33:23.000Z"
"eq_text","false","true","TenzinGayche/openassistant-guanaco-filtered","9","0","UNKNOWN","2024-09-11T10:48:26.000Z"
"other","true","false","agentlans/Estwld-empathetic_dialogues_llm","9","0","apache-2.0","2025-01-11T20:41:28.000Z"
"eq_text","false","true","agie-ai/OpenAssistant-oasst1","9","0","UNKNOWN","2023-07-22T04:59:36.000Z"
"eq_text","false","true","chmourya/openassistant-mourya","9","0","UNKNOWN","2024-02-09T11:45:01.000Z"
"eq_text","false","true","darshan1137/empathy-journal","9","0","UNKNOWN","2024-07-11T14:48:28.000Z"
"automation","false","true","dlface/code_instructions_120k_alpaca_chinese","9","1","UNKNOWN","2024-05-14T14:18:19.000Z"
"automation","false","true","dvilasuero/iamtarun_python_code_instructions_18k_alpaca_data_train_kimi","9","0","UNKNOWN","2025-09-23T09:42:00.000Z"
"eq_text","false","true","gai-labs/Open_Assistant_Conversation_Chains_Ru","9","2","UNKNOWN","2024-06-04T15:55:27.000Z"
"other","false","true","jtatman/empathetic_dialogues_summary","9","0","UNKNOWN","2023-09-11T11:12:41.000Z"
"eq_text","false","true","kaistlayner/empathy-dataset","9","0","UNKNOWN","2024-11-23T08:03:45.000Z"
"eq_text","false","true","kaistlayner/processed_empathy_dataset","9","1","UNKNOWN","2024-11-23T10:15:19.000Z"
"automation","true","false","minyichen/ToolUse-R1","9","0","apache-2.0","2026-03-05T06:50:44.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_scale_up_code_base_gemini_length_16K_eval_03-12-25_21-40-09_9c11","9","0","UNKNOWN","2025-03-12T20:59:04.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_scale_up_code_base_gemini_length_2K","9","0","UNKNOWN","2025-03-07T20:24:50.000Z"
"automation","false","true","mlfoundations-dev/instruction_filtering_scale_up_code_base_gemini_length_4K","9","0","UNKNOWN","2025-03-07T20:22:35.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__llama2-13b-orca-v2-8k-3166","9","0","UNKNOWN","2023-08-27T12:31:11.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__oasst-sft-1-pythia-12b","9","0","UNKNOWN","2023-10-22T03:38:50.000Z"
"automation","false","true","open-llm-leaderboard/Groq__Llama-3-Groq-8B-Tool-Use-details","9","0","UNKNOWN","2025-02-13T16:47:11.000Z"
"automation","false","true","sunildkumar/digit-recognition-tool-use-baseline-r1","9","0","UNKNOWN","2025-03-20T20:09:36.000Z"
"automation","true","false","vikenkd/mini-python_code_instructions","9","0","mit","2024-02-29T13:59:28.000Z"
"automation","false","true","vikp/code_instructions_filtered","9","0","UNKNOWN","2023-09-04T15:29:06.000Z"
"eq_text","true","false","ypilseong/deepnlp_autotrain_Empathy_chat_data","9","0","apache-2.0","2023-11-27T05:20:39.000Z"
"automation","false","true","AdapterOcean/code_instructions_standardized_cluster_1","8","0","UNKNOWN","2023-10-23T20:48:09.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_4","8","0","UNKNOWN","2023-10-23T16:51:05.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_6","8","0","UNKNOWN","2023-10-23T16:51:47.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_7","8","0","UNKNOWN","2023-10-23T16:52:08.000Z"
